nation,worldCupYear,playerName,playerId,jerseyNumber,rating,position,attack,defense,isLegendary
ROU,1970,Lupescu,nicolae-lupescu,3,73,CB/LB,9,73,false
ROU,1970,Mocanu,mihai-mocanu,4,73,CB,9,73,false
ROU,1970,Dinu,cornel-dinu,5,77,CB/RM,35,77,false
ROU,1970,Coe,dan-coe,6,72,RM/CM,32,32,false
ROU,1970,Dembrovschi,emerich-dembrovschi,7,78,LW/RW,78,9,false
ROU,1970,Dobrin,nicolae-dobrin,8,85,LW/CM,85,38,true
ROU,1970,Dumitrache,florea-dumitrache,9,80,ST,80,10,false
ROU,1970,Nunweiller,radu-nunweiller,10,76,CM/LM,34,34,false
ROU,1970,Lucescu,mircea-lucescu,11,83,LW/CM,83,37,true
ROU,1970,Ivăncescu,mihai-ivancescu,12,72,CB,9,72,false
ROU,1970,Deleanu,augustin-deleanu,13,71,RB/CB,9,71,false
ROU,1970,Gergely,vasile-gergely,14,74,CM/RM,33,33,false
ROU,1970,Dumitru,ion-dumitru,15,72,CM,32,32,false
ROU,1970,Neagu,alexandru-neagu,16,74,RW/CM,74,33,false
ROU,1970,Tătaru,gheorghe-tataru,17,75,CM,34,34,false
ROU,1970,Tufan,marin-tufan,18,71,RW/ST,71,9,false
ROU,1970,Domide,flavius-domide,19,72,LW/RW,72,9,false
ROU,1970,Pescaru,nicolae-pescaru,20,71,CM/RM,32,32,false
ROU,1970,Adamache,stere-adamache,21,73,GK,0,73,false
ROU,1970,Gornea,gheorghe-gornea,22,68,GK,0,68,false
ROU,1990,Lung,silviu-lung,1,78,GK,0,78,false
ROU,1990,Rednic,mircea-rednic,2,75,RB/CB,9,75,false
ROU,1990,Klein,michael-klein,3,74,LB/CB,9,74,false
ROU,1990,Andone,ioan-andone,4,76,CB,9,76,false
ROU,1990,I. Rotariu,iosif-rotariu,5,76,RM/CM,34,34,false
ROU,1990,Popescu,gheorghe-popescu,6,87,CB/CM,39,87,true
ROU,1990,Lăcătuș,marius-lacatus,7,82,LW/ST,82,10,false
ROU,1990,Sabău,ioan-sabau,8,78,CM/RW,78,35,false
ROU,1990,Cămătaru,rodion-camataru,9,75,ST,75,9,false
ROU,1990,Hagi,gheorghe-hagi,10,89,CM/LW,89,40,true
ROU,1990,Lupu,danut-lupu,11,76,CM/LW/LM,76,34,false
ROU,1990,Stelea,bogdan-stelea,12,74,GK,0,74,false
ROU,1990,A. Popescu,adrian-popescu,13,72,CB,9,72,false
ROU,1990,Răducioiu,florin-raducioiu,14,84,ST/LW,84,10,false
ROU,1990,Mateuț,dorin-mateut,15,78,CM/RW,78,35,false
ROU,1990,Timofte,daniel-timofte,16,75,CM/RM,34,34,false
ROU,1990,Dumitrescu,ilie-dumitrescu,17,80,ST/CM,80,36,false
ROU,1990,Balint,gabi-balint,18,79,RW/ST,79,9,false
ROU,1990,Săndoi,emil-sandoi,19,73,CB/LB,9,73,false
ROU,1990,Muzsnay,zsolt-muzsnay,20,73,CM/RM,33,33,false
ROU,1990,Lupescu,ioan-lupescu,21,76,CM/RM,34,34,false
ROU,1990,Liliac,gheorghe-liliac,22,68,GK,0,68,false
ROU,1994,Prunea,florin-prunea,1,76,GK,0,76,false
ROU,1994,Petrescu,dan-petrescu,2,82,RB/RM,37,82,false
ROU,1994,Prodan,daniel-prodan,3,78,CB,9,78,false
ROU,1994,Belodedici,miodrag-belodedici,4,80,CB,10,80,false
ROU,1994,Lupescu,ioan-lupescu,5,80,CM/RM,36,36,false
ROU,1994,Popescu,gheorghe-popescu,6,85,CM/CB,38,85,true
ROU,1994,Munteanu,dorinel-munteanu,7,81,CM/LM,36,36,false
ROU,1994,Chiriță,iulian-chirita,8,72,CM/RM,32,32,false
ROU,1994,Răducioiu,florin-raducioiu,9,83,ST/LW,83,10,false
ROU,1994,Hagi,gheorghe-hagi,10,88,CM/LM/LW,88,40,true
ROU,1994,Dumitrescu,ilie-dumitrescu,11,82,LW/ST/LM,82,37,false
ROU,1994,Stelea,bogdan-stelea,12,75,GK,0,75,false
ROU,1994,Selymes,tibor-selymes,13,76,LB/LM,34,76,false
ROU,1994,Mihali,gheorghe-mihali,14,75,CB,9,75,false
ROU,1994,Panduru,basarab-panduru,15,74,CM/RM,33,33,false
ROU,1994,Vlădoiu,ion-vladoiu,16,72,ST/RW,72,9,false
ROU,1994,Moldovan,viorel-moldovan,17,76,ST/RW,76,9,false
ROU,1994,Gâlcă,constantin-galca,18,74,CM/RM,33,33,false
ROU,1994,Papură,corneliu-papura,19,71,CB/LB,9,71,false
ROU,1994,Stîngă,ovidiu-stinga,20,74,CM/RW,74,33,false
ROU,1994,Ivan,marian-ivan,21,71,RW/ST,71,9,false
ROU,1994,Preda,stefan-preda,22,70,GK,0,70,false
RUS,2018,Akinfeev,igor-akinfeev,1,82,GK,0,82,false
RUS,2018,Fernandes,mario-fernandes,2,78,RB/RM,35,78,false
RUS,2018,Kutepov,ilya-kutepov,3,75,CB,9,75,false
RUS,2018,Ignashevich,sergei-ignashevich,4,77,CB,9,77,false
RUS,2018,Semyonov,andrei-semyonov,5,71,CB,9,71,false
RUS,2018,Cheryshev,denis-cheryshev,6,80,LM/LW/CM,80,36,false
RUS,2018,Kuzyayev,daler-kuzyayev,7,76,CM/RM,34,34,false
RUS,2018,Gazinsky,yury-gazinsky,8,73,CM/RM,33,33,false
RUS,2018,Dzagoev,alan-dzagoev,9,78,CM/LM,35,35,false
RUS,2018,Smolov,fyodor-smolov,10,77,ST/LW,77,9,false
RUS,2018,Zobnin,roman-zobnin,11,76,CM/RM,34,34,false
RUS,2018,Lunyov,andrey-lunyov,12,72,GK,0,72,false
RUS,2018,Kudryashov,fyodor-kudryashov,13,74,LB/CB,9,74,false
RUS,2018,Granat,vladimir-granat,14,72,CB/LB,9,72,false
RUS,2018,Al. Miranchuk,aleksei-miranchuk,15,76,CM/RW,76,34,false
RUS,2018,An. Miranchuk,anton-miranchuk,16,71,CM/LM,32,32,false
RUS,2018,Golovin,aleksandr-golovin,17,83,CM/RM/RW,83,37,false
RUS,2018,Zhirkov,yuri-zhirkov,18,78,LB/LM,35,78,false
RUS,2018,Samedov,aleksandr-samedov,19,74,RW/RM,74,33,false
RUS,2018,Gabulov,vladimir-gabulov,20,70,GK,0,70,false
RUS,2018,Yerokhin,aleksandr-yerokhin,21,72,CM/ST,72,32,false
RUS,2018,Dzyuba,artem-dzyuba,22,80,ST/LW,80,10,false
RUS,2018,Smolnikov,igor-smolnikov,23,74,RB/RM,33,74,false
SCO,1974,Harvey,david-harvey,1,78,GK,0,78,false
SCO,1974,Jardine,sandy-jardine,2,80,RB/CB,10,80,false
SCO,1974,McGrain,danny-mcgrain,3,82,RB,10,82,false
SCO,1974,Bremner,billy-bremner,4,88,CM,40,40,true
SCO,1974,Holton,jim-holton,5,76,CB,9,76,false
SCO,1974,Blackley,john-blackley,6,74,CB,9,74,false
SCO,1974,Johnstone,jimmy-johnstone,7,85,LM/RW,85,38,true
SCO,1974,Dalglish,kenny-dalglish,8,87,ST/CM,87,39,false
SCO,1974,Jordan,joe-jordan,9,81,ST,81,10,false
SCO,1974,Hay,david-hay,10,80,CM/RM,36,36,false
SCO,1974,Lorimer,peter-lorimer,11,84,ST/RW,84,10,false
SCO,1974,Allan,thomson-allan,12,72,GK,0,72,false
SCO,1974,Stewart,jim-stewart,13,68,GK,0,68,false
SCO,1974,Buchan,martin-buchan,14,79,CB,9,79,false
SCO,1974,Cormack,peter-cormack,15,75,CM,34,34,false
SCO,1974,Donachie,willie-donachie,16,75,LB/CB,9,75,false
SCO,1974,Ford,donald-ford,17,73,ST/CM,73,33,false
SCO,1974,Hutchison,tommy-hutchison,18,76,LW/CM,76,34,false
SCO,1974,Law,denis-law,19,86,ST,86,10,false
SCO,1974,Morgan,willie-morgan,20,77,RW/ST,77,9,false
SCO,1974,McQueen,gordon-mcqueen,21,76,CB,9,76,false
SCO,1974,Schaedler,erich-schaedler,22,72,LB/CB,9,72,false
SCO,1978,Rough,alan-rough,1,76,GK,0,76,false
SCO,1978,Jardine,sandy-jardine,2,77,RB/CB,9,77,false
SCO,1978,Donachie,willie-donachie,3,77,LB,9,77,false
SCO,1978,Buchan,martin-buchan,4,79,CB,9,79,false
SCO,1978,McQueen,gordon-mcqueen,5,78,CB,9,78,false
SCO,1978,Rioch,bruce-rioch,6,77,CM,35,35,false
SCO,1978,Masson,don-masson,7,76,CM,34,34,false
SCO,1978,Dalglish,kenny-dalglish,8,83,ST,83,10,true
SCO,1978,Jordan,joe-jordan,9,79,ST,79,9,false
SCO,1978,Hartford,asa-hartford,10,77,CM/LM,35,35,false
SCO,1978,Johnston,willie-johnston,11,76,LW/RW,76,9,false
SCO,1978,Blyth,jim-blyth,12,73,GK,0,73,false
SCO,1978,Kennedy,stuart-kennedy,13,74,RB,9,74,false
SCO,1978,Forsyth,tom-forsyth,14,75,CB,9,75,false
SCO,1978,Gemmill,archie-gemmill,15,79,CM,36,36,false
SCO,1978,Macari,lou-macari,16,77,CM/RW,77,35,false
SCO,1978,Johnstone,derek-johnstone,17,75,ST,75,9,false
SCO,1978,Souness,graeme-souness,18,82,CM,37,37,true
SCO,1978,Robertson,john-robertson,19,77,LW/LM,77,35,false
SCO,1978,Clark,bobby-clark,20,73,GK,0,73,false
SCO,1978,Harper,joe-harper,21,74,ST,74,9,false
SCO,1978,Burns,kenny-burns,22,78,CB/RM,35,78,false
SCO,1982,Rough,alan-rough,1,76,GK,0,76,false
SCO,1982,McGrain,danny-mcgrain,2,79,RB,9,79,false
SCO,1982,Gray,frank-gray,3,77,LB,9,77,false
SCO,1982,Souness,graeme-souness,4,83,CM,37,37,true
SCO,1982,Hansen,alan-hansen,5,82,CB,10,82,true
SCO,1982,Miller,willie-miller,6,80,CB,10,80,false
SCO,1982,Strachan,gordon-strachan,7,80,RM/RW,80,36,false
SCO,1982,Dalglish,kenny-dalglish,8,83,ST,83,10,true
SCO,1982,Brazil,alan-brazil,9,77,ST,77,9,false
SCO,1982,Wark,john-wark,10,79,CM,36,36,false
SCO,1982,Robertson,john-robertson,11,78,LW/LM,78,35,false
SCO,1982,Wood,george-wood,12,73,GK,0,73,false
SCO,1982,McLeish,alex-mcleish,13,78,CB,9,78,false
SCO,1982,Narey,david-narey,14,77,CB/CM,35,77,false
SCO,1982,Jordan,joe-jordan,15,78,ST,78,9,false
SCO,1982,Hartford,asa-hartford,16,76,CM/LM,34,34,false
SCO,1982,Evans,allan-evans,17,75,CB,9,75,false
SCO,1982,Archibald,steve-archibald,18,78,ST,78,9,false
SCO,1982,Sturrock,paul-sturrock,19,76,ST/LW,76,9,false
SCO,1982,Provan,david-provan,20,75,RW/LM,75,34,false
SCO,1982,Burley,george-burley,21,74,RB,9,74,false
SCO,1982,Leighton,jim-leighton,22,75,GK,0,75,false
SEN,2002,Sylva,tony-sylva,1,78,GK,0,78,false
SEN,2002,Daf,omar-daf,2,74,RB/RM,33,74,false
SEN,2002,Pape Sarr,pape-sarr,3,73,LB/LM,33,73,false
SEN,2002,Malick Diop,pape-malick-diop,4,73,CB,9,73,false
SEN,2002,N'Dour,alassane-ndour,5,71,CB/LB,9,71,false
SEN,2002,Cissé,aliou-cisse,6,77,CM/CB,35,77,false
SEN,2002,Henri Camara,henri-camara,7,78,RW/ST,78,9,false
SEN,2002,Traoré,amara-traore,8,72,ST,72,9,false
SEN,2002,S. Camara,souleymane-camara,9,71,LW/ST,71,9,false
SEN,2002,Fadiga,khalilou-fadiga,10,79,CM/LM,36,36,false
SEN,2002,Diouf,el-hadji-diouf,11,82,LW/RW/ST,82,10,false
SEN,2002,Faye,amdy-faye,12,73,CM/RM,33,33,false
SEN,2002,Diatta,lamine-diatta,13,75,CB,9,75,false
SEN,2002,M. N'Diaye,moussa-ndiaye,14,70,CM,32,32,false
SEN,2002,Diao,salif-diao,15,76,CM/RM,34,34,false
SEN,2002,Diallo,omar-diallo,16,69,GK,0,69,false
SEN,2002,Coly,ferdinand-coly,17,74,RB/RM,33,74,false
SEN,2002,Thiaw,pape-thiaw,18,71,ST/LW,71,9,false
SEN,2002,Bouba Diop,papa-bouba-diop,19,77,CM/RM,35,35,false
SEN,2002,S. N'Diaye,sylvain-ndiaye,20,71,CM/LM,32,32,false
SEN,2002,Beye,habib-beye,21,72,RB/LB,9,72,false
SEN,2002,Cissokho,kalidou-cissokho,22,66,GK,0,66,false
SEN,2002,Makhtar N'Diaye,makhtar-ndiaye,23,68,CM,31,31,false
SEN,2022,Dieng,seny-dieng,1,74,GK,0,74,false
SEN,2022,Koulibaly,kalidou-koulibaly,3,87,CB,10,87,false
SEN,2022,P.A. Cissé,pape-abou-cisse,4,76,CB,9,76,false
SEN,2022,Gana Gueye,idrissa-gana-gueye,5,86,CM/RM,39,39,false
SEN,2022,N. Mendy,nampalys-mendy,6,77,CM,35,35,false
SEN,2022,N. Jackson,nicolas-jackson,7,78,ST/RW,78,9,false
SEN,2022,Kouyaté,cheikhou-kouyate,8,78,CM/CB,35,78,false
SEN,2022,Dia,boulaye-dia,9,82,ST,82,10,false
SEN,2022,M. Ndiaye,moussa-ndiaye,10,72,CB,9,72,false
SEN,2022,Ballo-Touré,fode-ballo-toure,12,75,LB,9,75,false
SEN,2022,I. Ndiaye,iliman-ndiaye,13,79,ST/LW,79,9,false
SEN,2022,Jakobs,ismail-jakobs,14,77,LB/LW,77,77,false
SEN,2022,Diatta,krepin-diatta,15,82,RW/CM,82,37,false
SEN,2022,E. Mendy,edouard-mendy,16,87,GK,0,87,true
SEN,2022,P.M. Sarr,pape-matar-sarr,17,80,CM/LM,36,36,false
SEN,2022,I. Sarr,ismaila-sarr,18,83,RW/LW,83,10,false
SEN,2022,Diédhiou,famara-diedhiou,19,78,ST,78,9,false
SEN,2022,B. Dieng,bamba-dieng,20,76,ST/LW,76,9,false
SEN,2022,Sabaly,youssouf-sabaly,21,79,RB,9,79,false
SEN,2022,A. Diallo,abdou-diallo,22,80,CB/LB,10,80,false
SEN,2022,Gomis,alfred-gomis,23,73,GK,0,73,false
SEN,2022,P. Gueye,pape-gueye,26,74,CM,33,33,false
SRB,1990,Ivković,tomislav-ivkovic,1,78,GK,0,78,false
SRB,1990,Stanojković,vujadin-stanojkovic,2,77,RB/CB,9,77,false
SRB,1990,Spasić,predrag-spasic,3,77,CB,9,77,false
SRB,1990,Vulić,zoran-vulic,4,76,CB/RB,9,76,false
SRB,1990,Hadžibegić,faruk-hadzibegic,5,80,CB,10,80,false
SRB,1990,Jozić,davor-jozic,6,77,CB,9,77,false
SRB,1990,Brnović,dragoljub-brnovic,7,77,LB/LM,35,77,false
SRB,1990,Sušić,safet-susic,8,85,CM/LM,38,38,false
SRB,1990,Pančev,darko-pancev,9,84,ST,84,10,false
SRB,1990,Stojković,dragan-stojkovic,10,87,CM/RM,39,39,false
SRB,1990,Vujović,zlatko-vujovic,11,80,ST/LW,80,10,false
SRB,1990,Omerović,fahrudin-omerovic,12,73,GK,0,73,false
SRB,1990,Katanec,srecko-katanec,13,80,CM/RM,36,36,false
SRB,1990,Bokšić,alen-boksic,14,78,ST/LW,78,9,false
SRB,1990,Prosinečki,robert-prosinecki,15,84,CM/RM,38,38,false
SRB,1990,Šabanadžović,refik-sabanadzovic,16,77,CM/CB,35,77,false
SRB,1990,Jarni,robert-jarni,17,78,LB/LM,35,78,false
SRB,1990,Baljić,mirsad-baljic,18,74,CM,33,33,false
SRB,1990,Savićević,dejan-savicevic,19,84,CM/RW,84,38,false
SRB,1990,Šuker,davor-suker,20,79,ST/LW,79,9,false
SRB,1990,Panadić,andrej-panadic,21,72,CB,9,72,false
SRB,1990,Leković,dragoje-lekovic,22,72,GK,0,72,false
SRB,1998,Kralj,ivica-kralj,1,78,GK,0,78,false
SRB,1998,Mirković,zoran-mirkovic,2,79,RB/RM,36,79,false
SRB,1998,Đorović,goran-dorovic,3,76,CB/RB,9,76,false
SRB,1998,Jokanović,slavisa-jokanovic,4,79,CM/RM,36,36,false
SRB,1998,Đukić,miroslav-dukic,5,80,CB,10,80,false
SRB,1998,Brnović,branko-brnovic,6,76,CM/LM,34,34,false
SRB,1998,Jugović,vladimir-jugovic,7,82,CM/RM,37,37,false
SRB,1998,Savićević,dejan-savicevic,8,82,CM/RW,82,37,false
SRB,1998,Mijatović,predrag-mijatovic,9,85,ST/LW,85,10,false
SRB,1998,Stojković,dragan-stojkovic,10,84,CM/RM,38,38,false
SRB,1998,Mihajlović,sinisa-mihajlovic,11,83,CB/LB,10,83,false
SRB,1998,Leković,dragoje-lekovic,12,72,GK,0,72,false
SRB,1998,Komljenović,slobodan-komljenovic,13,76,CB/LB,9,76,false
SRB,1998,Saveljić,nisa-saveljic,14,76,CB,9,76,false
SRB,1998,Drulović,ljubinko-drulovic,15,78,LW/LM,78,35,false
SRB,1998,Petrović,zeljko-petrovic,16,75,RB/CB,9,75,false
SRB,1998,Milošević,savo-milosevic,17,81,ST,81,10,false
SRB,1998,Govedarica,dejan-govedarica,18,74,LM/CM,33,33,false
SRB,1998,Stević,miroslav-stevic,19,74,CM/RM,33,33,false
SRB,1998,Stanković,dejan-stankovic,20,80,CM/RM,36,36,false
SRB,1998,Ognjenović,perica-ognjenovic,21,76,RW/LW,76,9,false
SRB,1998,Kovačević,darko-kovacevic,22,81,ST/RW,81,10,false
SRB,2022,Dmitrović,marko-dmitrovic,1,78,GK,0,78,false
SRB,2022,Pavlović,strahinja-pavlovic,2,79,CB/LB,9,79,false
SRB,2022,Eraković,strahinja-erakovic,3,75,CB,9,75,false
SRB,2022,Milenković,nikola-milenkovic,4,82,CB/RB,10,82,false
SRB,2022,Veljković,milos-veljkovic,5,77,CB,9,77,false
SRB,2022,Maksimović,nemanja-maksimovic,6,78,CM/RM,35,35,false
SRB,2022,Radonjić,nemanja-radonjic,7,76,RW/LW,76,9,false
SRB,2022,Gudelj,nemanja-gudelj,8,79,CM/CB,36,79,false
SRB,2022,Mitrović,aleksandar-mitrovic,9,83,ST,83,10,false
SRB,2022,Tadić,dusan-tadic,10,83,LM/LW/CM,83,37,false
SRB,2022,Jović,luka-jovic,11,78,ST,78,9,false
SRB,2022,Rajković,predrag-rajkovic,12,76,GK,0,76,false
SRB,2022,Mitrović,stefan-mitrovic,13,74,CB,9,74,false
SRB,2022,Živković,andrija-zivkovic,14,76,RW/RM,76,34,false
SRB,2022,Babić,srdan-babic,15,73,CB,9,73,false
SRB,2022,Lukić,sasa-lukic,16,78,CM/RM,35,35,false
SRB,2022,Kostić,filip-kostic,17,82,LB/LM,37,82,false
SRB,2022,Vlahović,dusan-vlahovic,18,84,ST,84,10,false
SRB,2022,Račić,uros-racic,19,75,CM/RM,34,34,false
SRB,2022,Milinković-Savić,sergej-milinkovic-savic,20,85,CM/RM,38,38,false
SRB,2022,Đuričić,filip-duricic,21,75,LM/CM,34,34,false
SRB,2022,Lazović,darko-lazovic,22,75,RB/RW,75,75,false
SRB,2022,Milinković-Savić,vanja-milinkovic-savic,23,78,GK,0,78,false
SRB,2022,Ilić,ivan-ilic,24,76,CM/LM,34,34,false
SRB,2022,Mladenović,filip-mladenovic,25,74,LB/LM,33,74,false
SRB,2022,Grujić,marko-grujic,26,76,CM/RM,34,34,false
SUI,2006,Zuberbühler,pascal-zuberbuhler,1,79,GK,0,79,false
SUI,2006,Djourou,johan-djourou,2,75,CB,9,75,false
SUI,2006,Magnin,ludovic-magnin,3,77,LB,9,77,false
SUI,2006,Senderos,philippe-senderos,4,79,CB,9,79,false
SUI,2006,Margairaz,xavier-margairaz,5,73,CM/RM,33,33,false
SUI,2006,Vogel,johann-vogel,6,80,CM,36,36,false
SUI,2006,Cabanas,ricardo-cabanas,7,76,CM/LM,34,34,false
SUI,2006,Wicky,raphael-wicky,8,78,CM/RM,35,35,false
SUI,2006,Frei,alexander-frei,9,84,ST,84,10,true
SUI,2006,Gygax,daniel-gygax,10,75,RW/LW,75,9,false
SUI,2006,Streller,marco-streller,11,78,ST,78,9,false
SUI,2006,Benaglio,diego-benaglio,12,76,GK,0,76,false
SUI,2006,Grichting,stephane-grichting,13,74,CB,9,74,false
SUI,2006,D. Degen,david-degen,14,72,RW/RM,72,32,false
SUI,2006,Džemaili,blerim-dzemaili,15,73,CM/RM,33,33,false
SUI,2006,Barnetta,tranquillo-barnetta,16,80,RM/LM/CM,36,36,false
SUI,2006,Spycher,christoph-spycher,17,76,LB/RB,9,76,false
SUI,2006,Lustrinelli,mauro-lustrinelli,18,71,ST,71,9,false
SUI,2006,Behrami,valon-behrami,19,74,RM/CM,33,33,false
SUI,2006,Müller,patrick-muller,20,77,CB,9,77,false
SUI,2006,Coltorti,fabio-coltorti,21,71,GK,0,71,false
SUI,2006,Yakin,hakan-yakin,22,78,CM/LM,35,35,false
SUI,2006,P. Degen,philipp-degen,23,74,RB,9,74,false
SUI,2014,Benaglio,diego-benaglio,1,80,GK,0,80,false
SUI,2014,Lichtsteiner,stephan-lichtsteiner,2,82,RB,10,82,false
SUI,2014,Ziegler,reto-ziegler,3,74,LB/CB,9,74,false
SUI,2014,Senderos,philippe-senderos,4,76,CB,9,76,false
SUI,2014,von Bergen,steve-von-bergen,5,75,CB,9,75,false
SUI,2014,Lang,michael-lang,6,74,RB/CB,9,74,false
SUI,2014,Barnetta,tranquillo-barnetta,7,79,RM/LM/CM,36,36,false
SUI,2014,Inler,gokhan-inler,8,80,CM,36,36,false
SUI,2014,Seferović,haris-seferovic,9,76,ST,76,9,false
SUI,2014,Xhaka,granit-xhaka,10,80,CM,36,36,false
SUI,2014,Behrami,valon-behrami,11,78,RM/CM,35,35,false
SUI,2014,Sommer,yann-sommer,12,79,GK,0,79,false
SUI,2014,R. Rodríguez,ricardo-rodriguez,13,80,LB,10,80,false
SUI,2014,Stocker,valentin-stocker,14,75,LW/LM,75,34,false
SUI,2014,Džemaili,blerim-dzemaili,15,76,CM/RM,34,34,false
SUI,2014,G. Fernandes,gelson-fernandes,16,76,CM/RM,34,34,false
SUI,2014,Gavranović,mario-gavranovic,17,74,ST/LW,74,9,false
SUI,2014,Mehmedi,admir-mehmedi,18,76,RW/ST,76,9,false
SUI,2014,Drmić,josip-drmic,19,77,ST,77,9,false
SUI,2014,Djourou,johan-djourou,20,76,CB,9,76,false
SUI,2014,Bürki,roman-burki,21,75,GK,0,75,false
SUI,2014,Schär,fabian-schar,22,78,CB,9,78,false
SUI,2014,Shaqiri,xherdan-shaqiri,23,83,RW/CM,83,37,false
SUI,2018,Sommer,yann-sommer,1,83,GK,0,83,false
SUI,2018,Lichtsteiner,stephan-lichtsteiner,2,80,RB,10,80,false
SUI,2018,Moubandje,francois-moubandje,3,72,LB,9,72,false
SUI,2018,Elvedi,nico-elvedi,4,77,CB/RB,9,77,false
SUI,2018,Akanji,manuel-akanji,5,80,CB,10,80,false
SUI,2018,Lang,michael-lang,6,75,RB/CB,9,75,false
SUI,2018,Embolo,breel-embolo,7,77,ST/RW,77,9,false
SUI,2018,Freuler,remo-freuler,8,78,CM/RM,35,35,false
SUI,2018,Seferović,haris-seferovic,9,78,ST,78,9,false
SUI,2018,Xhaka,granit-xhaka,10,83,CM,37,37,false
SUI,2018,Behrami,valon-behrami,11,76,RM/CM,34,34,false
SUI,2018,Mvogo,yvon-mvogo,12,73,GK,0,73,false
SUI,2018,R. Rodríguez,ricardo-rodriguez,13,81,LB,10,81,false
SUI,2018,Zuber,steven-zuber,14,76,LM/LW,76,34,false
SUI,2018,Džemaili,blerim-dzemaili,15,75,CM/RM,34,34,false
SUI,2018,G. Fernandes,gelson-fernandes,16,74,RM/CM,33,33,false
SUI,2018,Zakaria,denis-zakaria,17,78,CM/RM,35,35,false
SUI,2018,Gavranović,mario-gavranovic,18,75,ST/LW,75,9,false
SUI,2018,Drmić,josip-drmic,19,75,ST,75,9,false
SUI,2018,Djourou,johan-djourou,20,75,CB,9,75,false
SUI,2018,Bürki,roman-burki,21,78,GK,0,78,false
SUI,2018,Schär,fabian-schar,22,79,CB,9,79,false
SUI,2018,Shaqiri,xherdan-shaqiri,23,83,RW/LW/CM,83,37,false
SWE,1974,Hellström,ronnie-hellstrom,1,86,GK,0,86,false
SWE,1974,J. Olsson,jan-olsson,2,75,RB/CB,9,75,false
SWE,1974,K. Karlsson,kent-karlsson,3,72,CB/RB,9,72,false
SWE,1974,Nordqvist,bjorn-nordqvist,4,85,CB,10,85,true
SWE,1974,B. Andersson,bjorn-andersson,5,73,CB,9,73,false
SWE,1974,Grahn,ove-grahn,6,77,CM/RM,35,35,false
SWE,1974,Bo Larsson,bo-larsson,7,84,LM/CM,38,38,true
SWE,1974,Torstensson,conny-torstensson,8,80,CM/RM,36,36,false
SWE,1974,Kindvall,ove-kindvall,9,83,ST,83,10,false
SWE,1974,R. Edström,ralf-edstrom,10,82,ST/LW,82,10,false
SWE,1974,Sandberg,roland-sandberg,11,81,RW/LM,81,36,false
SWE,1974,SG. Larsson,sven-gunnar-larsson,12,72,GK,0,72,false
SWE,1974,Grip,roland-grip,13,74,RB/CB,9,74,false
SWE,1974,Tapper,staffan-tapper,14,73,CM/RM,33,33,false
SWE,1974,Magnusson,benno-magnusson,15,70,LM/CM,32,32,false
SWE,1974,Ejderstedt,inge-ejderstedt,16,74,CM/RM,33,33,false
SWE,1974,Hagberg,goran-hagberg,17,66,GK,0,66,false
SWE,1974,Augustsson,jorgen-augustsson,18,69,CB/LB,8,69,false
SWE,1974,Cronqvist,claes-cronqvist,19,71,LM/CM,32,32,false
SWE,1974,Lindman,sven-lindman,20,72,CM/RM,32,32,false
SWE,1974,Persson,orjan-persson,21,76,CM/RW,76,34,false
SWE,1974,Ahlström,thomas-ahlstrom,22,68,CM/RM,31,31,false
SWE,1994,Ravelli,thomas-ravelli,1,82,GK,0,82,false
SWE,1994,R. Nilsson,roland-nilsson,2,79,RB/RM,36,79,false
SWE,1994,P. Andersson,patrik-andersson,3,80,CB,10,80,false
SWE,1994,Björklund,joachim-bjorklund,4,78,CB,9,78,false
SWE,1994,Ljung,roger-ljung,5,75,LB/LM,34,75,false
SWE,1994,Schwarz,stefan-schwarz,6,81,CM/LM,36,36,false
SWE,1994,H. Larsson,henrik-larsson,7,78,RW/ST,78,9,false
SWE,1994,Ingesson,klas-ingesson,8,77,CM/RM,35,35,false
SWE,1994,Thern,jonas-thern,9,82,CM/RM,37,37,false
SWE,1994,Dahlin,martin-dahlin,10,82,ST/LW,82,10,false
SWE,1994,Brolin,tomas-brolin,11,85,RW/CM,85,38,true
SWE,1994,L. Eriksson,lars-eriksson,12,71,GK,0,71,false
SWE,1994,M. Nilsson,mikael-nilsson,13,72,RB/CB,9,72,false
SWE,1994,Kåmark,pontus-kamark,14,75,CB/RB,9,75,false
SWE,1994,Lučić,teddy-lucic,15,71,CB,9,71,false
SWE,1994,Limpar,anders-limpar,16,80,LW/LM,80,36,false
SWE,1994,Rehn,stefan-rehn,17,73,CM,33,33,false
SWE,1994,Mild,hakan-mild,18,76,CM,34,34,false
SWE,1994,K. Andersson,kennet-andersson,19,83,ST/RW,83,10,false
SWE,1994,Erlingmark,magnus-erlingmark,20,70,CB,8,70,false
SWE,1994,Blomqvist,jesper-blomqvist,21,76,LW/LM,76,34,false
SWE,1994,Hedman,magnus-hedman,22,72,GK,0,72,false
SWE,2018,Olsen,robin-olsen,1,81,GK,0,81,false
SWE,2018,Lustig,mikael-lustig,2,78,RB,9,78,false
SWE,2018,Lindelöf,victor-lindelof,3,84,CB,10,84,true
SWE,2018,Granqvist,andreas-granqvist,4,83,CB,10,83,false
SWE,2018,M. Olsson,martin-olsson,5,76,LB/RM,34,76,false
SWE,2018,Augustinsson,ludwig-augustinsson,6,79,LB,9,79,false
SWE,2018,S. Larsson,sebastian-larsson,7,77,CM/RM,35,35,false
